,tweet_id,author,DT,NN,IN,:,WP,MD,VB,NNS,WDT,PRP$,JJR,.,RB,JJ,",",NNP,VBD,VBG,``,'',PRP,VBP,EX,VBZ,TO,VBN,WRB,CD,HYPH,NFP,ADD,RP,CC,LS,-RRB-,NNPS,JJS,-LRB-,$,SYM,POS,XX,RBR,FW,PDT,RBS,UH,WP$
3706,709878592189153280,realDonaldTrump,0.0027434842249657062,7.526705692635682e-06,7.526705692635682e-06,0.0,0.0,0.0,0.0,0.0027434842249657062,0.0,0.0,0.0,0.0027434842249657062,0.0027434842249657062,0.00015241579027587256,0.0027434842249657062,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3707,709819253977915392,realDonaldTrump,0.00019199999999999998,0.00019199999999999998,5.12e-07,0.0,0.0,0.0,0.0,0.00019199999999999998,0.0,0.04,0.0,0.0032,0.04,0.0032,0.0,0.0032,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3708,709775232152817664,realDonaldTrump,0.03225806451612903,0.0020811654526534857,0.0020811654526534857,0.0,0.0,0.00010070155416065254,4.331249641318389e-06,0.0020811654526534857,0.0,0.00010070155416065254,0.0,0.00010070155416065254,0.00010070155416065254,0.0,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0020811654526534857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3709,709772129651265540,realDonaldTrump,0.03125,0.001953125,0.001953125,0.0,0.0,9.1552734375e-05,9.1552734375e-05,0.0,0.0,0.0,0.0,9.1552734375e-05,9.1552734375e-05,0.001953125,0.001953125,1.4901161193847656e-07,0.0,0.0,0.0,0.0,9.1552734375e-05,0.0,0.0,0.03125,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3710,709750033915256838,realDonaldTrump,0.002958579881656805,0.002958579881656805,0.00017068730086481566,0.038461538461538464,0.0,0.038461538461538464,0.00017068730086481566,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.002958579881656805,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.002958579881656805,0.0,0.0,0.038461538461538464,0.002958579881656805,0.0,0.0,0.002958579881656805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3711,709736764613771264,realDonaldTrump,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.886579864025407e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712,709735250927226880,realDonaldTrump,0.03571428571428571,0.03571428571428571,0.00013666180758017493,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.03571428571428571,0.002551020408163265,0.03571428571428571,0.0,0.03571428571428571,6.507705122865473e-06,0.002551020408163265,0.03571428571428571,0.0,0.0,0.002551020408163265,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.00013666180758017493,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0
3713,709731880413863936,realDonaldTrump,0.0,0.00017068730086481566,0.038461538461538464,0.038461538461538464,0.0,0.002958579881656805,0.002958579881656805,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,8.715345416051825e-10,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3714,709720456194994176,realDonaldTrump,0.00012300627331993932,5.65546084229606e-06,0.00012300627331993932,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023781212841854932,0.0023781212841854932,0.034482758620689655,0.034482758620689655,2.437698638920716e-07,0.0,0.0,0.0,0.0,0.0023781212841854932,0.0023781212841854932,0.0,0.0,0.0,0.0023781212841854932,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3715,709713295180169216,realDonaldTrump,0.0625,0.000732421875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0078125,0.0,0.0078125,0.0625,6.103515625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
